battle_id,p1_team_size,p1_avg_level,p1_level_std,p1_total_hp,p1_avg_hp,p1_species_diversity,p1_type_diversity,p1_dual_type_count,p1_avg_bst,p1_bst_std,p1_min_bst,p1_max_bst,p1_legendary_count,p1_pseudo_legendary_count,p2_team_size,p2_avg_level,p2_level_std,p2_total_hp,p2_avg_hp,p2_species_diversity,p2_type_diversity,p2_dual_type_count,p2_avg_bst,p2_bst_std,p2_min_bst,p2_max_bst,p2_legendary_count,p2_pseudo_legendary_count,type_advantage_score,p1_super_effective_count,p2_super_effective_count,p1_resisted_count,p2_resisted_count,level_advantage_p1,hp_advantage_p1,bst_advantage_p1,team_size_difference,winner
gen9randombattle-2398411123,6,84.0,4.725815626252608,1623,270.5,6,5,2,445.0,73.88053419767166,400,600,1,1,6,83.83333333333333,2.266911751455907,1602,267.0,6,3,1,420.0,44.721359549995796,400,520,0,0,0,1,1,0,0,0.1666666666666714,21,25.0,0,p1
gen9randombattle-2396855197,6,82.66666666666667,5.7638721552635275,1551,258.5,6,7,2,443.3333333333333,94.6337971105226,320,590,1,0,6,83.33333333333333,8.825468196582484,1678,279.6666666666667,6,4,2,490.0,127.41009902410929,400,680,2,0,0,3,3,0,0,-0.6666666666666572,-127,-46.666666666666686,0,p1
gen9randombattle-2398934719,6,85.33333333333333,4.422166387140534,1659,276.5,6,4,1,468.0,75.71877794400365,400,600,1,1,4,86.75,2.5860201081971503,1021,255.25,4,2,0,421.25,36.80607966083864,400,485,0,0,0,0,0,0,0,-1.4166666666666714,638,46.75,2,p2
gen9randombattle-2400214278,5,81.8,3.9698866482558417,1269,253.8,5,3,1,440.0,80.0,400,600,1,1,4,84.25,4.656984002549289,1105,276.25,4,3,1,417.5,30.31088913245535,400,470,0,0,-1,0,1,0,0,-2.450000000000003,164,22.5,1,p2
gen9randombattle-2400920880,6,82.33333333333333,5.21749194749951,1635,272.5,6,1,0,400.0,0.0,400,400,0,0,5,77.8,4.578209256903839,1307,261.4,5,4,2,518.0,104.57533169921098,400,670,1,0,0,0,0,0,0,4.533333333333331,328,-118.0,1,p2
gen9randombattle-2396916817,5,86.6,3.1999999999999997,1438,287.6,5,1,0,400.0,0.0,400,400,0,0,6,82.5,5.909032633745278,1570,261.6666666666667,6,3,1,425.0,55.90169943749474,400,550,0,0,0,0,0,0,0,4.099999999999994,-132,-25.0,1,p1
gen9randombattle-2397385421,6,80.83333333333333,9.02619644270067,1683,280.5,6,4,2,501.6666666666667,108.38460325259405,400,670,2,1,6,83.33333333333333,3.39934634239519,1883,313.8333333333333,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,4,6,2,0,0,-2.5,-200,68.33333333333337,0,p1
gen9randombattle-2400618616,6,82.16666666666667,9.154537429906306,1542,257.0,6,4,1,475.0,109.20164833920778,400,670,2,0,6,80.83333333333333,3.4840908267278117,1614,269.0,6,6,3,495.0,82.4115687671741,400,600,2,2,-1,6,7,0,0,1.3333333333333428,-72,-20.0,0,p2
gen9randombattle-2396009166,1,90.0,0.0,272,272.0,1,1,0,450.0,0.0,450,450,0,0,6,82.33333333333333,0.74535599249993,1496,249.33333333333334,6,5,3,456.6666666666667,57.057475895412296,400,520,0,0,1,1,0,0,0,7.666666666666671,-1224,-6.666666666666686,5,p1
gen9randombattle-2401786070,6,87.33333333333333,6.944222218666553,1784,297.3333333333333,6,5,2,458.3333333333333,102.37458451957474,400,680,1,0,6,84.0,2.516611478423583,1553,258.8333333333333,6,4,1,450.0,72.80109889280519,400,580,1,0,-2,0,2,0,0,3.3333333333333286,231,8.333333333333314,0,p1
gen9randombattle-2390858856,6,86.83333333333333,4.913134324327892,1703,283.8333333333333,6,3,1,412.5,27.95084971874737,400,475,0,0,3,82.33333333333333,2.357022603955158,779,259.6666666666667,3,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,4.5,924,12.5,3,p2
gen9randombattle-2399726153,6,81.0,3.265986323710904,1714,285.6666666666667,6,5,2,454.0,78.05980613179445,400,590,1,0,6,83.5,8.241156876717412,1687,281.1666666666667,6,7,2,511.1666666666667,104.78615790689574,400,690,2,1,-4,2,6,0,0,-2.5,27,-57.166666666666686,0,p2
gen9randombattle-2393241023,6,80.5,4.752192476461084,1571,261.8333333333333,6,5,2,475.0,110.71735786828249,400,680,1,0,5,85.4,1.8547236990991407,1303,260.6,5,1,0,400.0,0.0,400,400,0,0,5,5,0,0,0,-4.900000000000006,268,75.0,1,p2
gen9randombattle-2395919712,6,81.16666666666667,4.913134324327891,1717,286.1666666666667,6,6,2,442.5,60.12140495142586,400,530,0,0,5,81.6,6.2801273872430325,1273,254.6,5,3,1,434.0,68.0,400,570,0,0,5,6,1,0,0,-0.4333333333333229,444,8.5,1,p2
gen9randombattle-2396291261,6,78.33333333333333,7.845734863959881,1541,256.8333333333333,6,5,2,516.6666666666666,134.86618882762605,400,720,2,0,6,83.66666666666667,6.446359868604572,1636,272.6666666666667,6,7,3,472.5,76.03453162872775,400,590,1,0,0,4,4,0,0,-5.333333333333343,-95,44.16666666666663,0,p1
gen9randombattle-2391020906,5,79.8,5.775811631277461,1325,265.0,5,7,3,521.0,110.92339699089638,400,690,2,0,6,86.8,4.354308211415448,1555,259.1666666666667,6,2,0,412.8333333333333,28.696205711247302,400,477,0,0,5,7,2,0,0,-7.0,-230,108.16666666666669,1,p2
gen9randombattle-2390627867,6,81.5,6.075908711186061,1679,279.8333333333333,6,3,1,445.0,64.22616289332565,400,550,0,0,3,84.66666666666667,0.4714045207910317,855,285.0,3,4,1,470.0,52.121652570372966,400,525,0,0,-2,0,2,0,0,-3.1666666666666714,824,-25.0,3,p2
gen9randombattle-2401633725,6,82.66666666666667,7.01585505994973,1626,271.0,6,3,0,466.6666666666667,94.28090415820634,400,600,2,2,6,85.5,6.075908711186061,1684,280.6666666666667,6,5,2,420.3333333333333,38.369548110737796,400,505,0,0,-5,1,6,0,0,-2.8333333333333286,-58,46.33333333333337,0,p1
gen9randombattle-2398333610,6,82.16666666666667,5.42883249163411,1565,260.8333333333333,6,8,4,494.1666666666667,86.81477728794536,400,600,1,1,6,84.0,5.32290647422377,1747,291.1666666666667,6,5,2,468.3333333333333,72.43771270700243,400,570,0,0,4,12,8,0,0,-1.8333333333333286,-182,25.83333333333337,0,p2
gen9randombattle-2402459154,6,86.66666666666667,4.818944098266987,1718,286.3333333333333,5,3,1,405.0,11.180339887498949,400,430,0,0,6,79.4,5.607138307550474,1646,274.3333333333333,6,9,5,462.8333333333333,83.26747397526974,400,590,1,0,-10,1,11,0,0,7.266666666666666,72,-57.833333333333314,0,p2
gen9randombattle-2390549996,7,82.85714285714286,6.356741560367711,1959,279.85714285714283,6,4,1,456.2857142857143,94.65835452633144,400,680,1,0,6,81.5,3.905124837953327,1626,271.0,5,6,2,474.6666666666667,71.88339322974551,400,600,1,1,0,3,3,0,0,1.3571428571428612,333,-18.380952380952408,1,p2
gen9randombattle-2401814955,5,83.0,2.8284271247461903,1267,253.4,5,2,0,417.6,35.2,400,488,0,0,6,84.66666666666667,10.15983376941878,1690,281.6666666666667,6,3,1,445.0,100.62305898749054,400,670,1,0,0,0,0,0,0,-1.6666666666666714,-423,-27.399999999999977,1,p1
gen9randombattle-2393902915,6,83.83333333333333,4.058598553961973,1793,298.8333333333333,6,6,3,460.8333333333333,70.14370170506321,400,590,1,0,6,80.8,4.166533331199932,1632,272.0,6,7,3,475.0,110.71735786828249,400,680,1,0,-6,4,10,0,0,3.0333333333333314,161,-14.166666666666686,0,p1
gen9randombattle-2390621521,6,78.66666666666667,8.055363982396383,1548,258.0,6,9,4,509.0,97.3567323472462,400,670,2,0,5,83.8,3.4871191548325386,1337,267.4,5,3,1,436.0,72.0,400,580,1,0,3,5,2,0,0,-5.133333333333326,211,73.0,1,p2
gen9randombattle-2397419193,5,79.8,5.035871324805669,1379,275.8,5,7,3,481.8,67.267822917053,400,550,0,0,4,82.75,3.897114317029974,1084,271.0,4,3,1,419.0,32.90896534380867,400,476,0,0,1,3,2,0,0,-2.950000000000003,295,62.80000000000001,1,p1
gen9randombattle-2395979433,6,81.33333333333333,5.79271573232759,1673,278.8333333333333,5,5,3,446.6666666666667,104.3498389499902,400,680,1,0,3,79.66666666666667,3.7712361663282534,838,279.3333333333333,2,2,0,575.0,35.35533905932738,525,600,2,2,2,4,2,0,0,1.6666666666666572,835,-128.33333333333331,3,p2
gen9randombattle-2392613417,6,80.83333333333333,3.0776975521032313,1606,267.6666666666667,6,6,2,474.1666666666667,83.18737217203635,400,600,1,1,6,82.0,3.958114029012639,1583,263.8333333333333,6,7,4,502.5,77.3385414912901,400,600,1,1,2,6,4,0,0,-1.1666666666666714,23,-28.333333333333314,0,p2
gen9randombattle-2396476612,2,79.0,5.0,478,239.0,2,3,1,500.0,100.0,400,600,1,1,1,94.0,0.0,312,312.0,1,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-15.0,166,100.0,1,p2
gen9randombattle-2398965243,3,86.33333333333333,4.9216076867444665,827,275.6666666666667,3,4,1,467.0,49.9799959983992,400,520,0,0,5,82.25,5.0682837331783235,1271,254.2,5,5,2,471.8,80.99975308604343,400,600,1,1,0,2,2,0,0,4.083333333333329,-444,-4.800000000000011,2,p1
gen9randombattle-2397947857,5,87.0,5.019960159204453,1307,261.4,5,5,2,424.0,48.0,400,520,0,0,1,91.0,0.0,293,293.0,1,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-4.0,1014,24.0,4,p2
gen9randombattle-2400969070,6,83.83333333333333,6.938219432166216,1606,267.6666666666667,6,3,1,445.0,100.62305898749054,400,670,1,0,5,85.0,5.477225575051661,1367,273.4,5,1,0,400.0,0.0,400,400,0,0,5,5,0,0,0,-1.1666666666666714,239,45.0,1,p2
gen9randombattle-2392587963,6,81.83333333333333,4.13991411612474,1705,284.1666666666667,6,9,4,485.0,86.74675786448736,400,600,1,1,5,81.4,4.963869458396343,1426,285.2,5,4,1,475.2,105.69843896671323,400,670,1,0,-2,3,5,0,0,0.4333333333333229,279,9.800000000000011,1,p2
gen9randombattle-2395840946,3,82.0,2.160246899469287,823,274.3333333333333,3,1,0,400.0,0.0,400,400,0,0,2,88.0,3.0,602,301.0,2,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-6.0,221,0.0,1,p2
gen9randombattle-2390612162,6,82.66666666666667,4.307615994440028,1544,257.3333333333333,6,5,2,433.3333333333333,74.53559924999298,400,600,1,1,6,80.16666666666667,5.177408189003022,1856,309.3333333333333,6,7,3,525.8333333333334,116.06092748590667,400,680,2,0,-4,4,8,0,0,2.5,-312,-92.50000000000006,0,p2
gen9randombattle-2394115340,6,81.83333333333333,4.258977446393546,1643,273.8333333333333,6,5,2,446.6666666666667,104.3498389499902,400,680,1,0,7,82.28571428571429,5.649634266652911,1922,274.57142857142856,6,6,2,462.0,69.68295548923199,400,600,1,1,-3,2,5,0,0,-0.4523809523809632,-279,-15.333333333333314,1,p1
gen9randombattle-2402205835,6,82.5,5.155902766086006,1641,273.5,6,4,1,446.6666666666667,66.24868971450597,400,550,0,0,5,85.6,5.388877434122992,1374,274.8,5,3,1,426.0,52.0,400,530,0,0,0,0,0,0,0,-3.0999999999999943,267,20.666666666666686,1,p2
gen9randombattle-2397038798,2,77.0,3.0,528,264.0,2,1,0,400.0,0.0,400,400,0,0,1,89.0,0.0,269,269.0,1,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-12.0,259,0.0,1,p2
gen9randombattle-2390784180,6,81.66666666666667,4.921607686744467,1714,285.6666666666667,6,6,2,446.6666666666667,72.03394261658103,400,590,1,0,6,85.16666666666667,5.145116346811045,1736,289.3333333333333,6,1,0,400.0,0.0,400,400,0,0,6,6,0,0,0,-3.5,-22,46.666666666666686,0,p1
gen9randombattle-2400765699,6,85.66666666666667,5.153208277913436,1531,255.16666666666666,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,6,85.5,2.692582403567252,1650,275.0,6,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,0.1666666666666714,-119,33.333333333333314,0,p1
gen9randombattle-2390618973,6,82.83333333333333,8.374896350934074,1579,263.1666666666667,6,4,2,480.0,115.47005383792515,400,680,2,1,5,85.0,8.921883209278185,1424,284.8,5,5,2,459.2,77.21761457077005,400,590,1,0,-2,2,4,0,0,-2.1666666666666714,155,20.80000000000001,1,p2
gen9randombattle-2396222976,6,81.5,5.7081812631812365,1653,275.5,6,5,2,475.0,110.71735786828249,400,680,1,0,6,86.66666666666667,7.272474743090476,1634,272.3333333333333,6,5,2,450.8333333333333,73.62159254518262,400,580,1,0,0,6,6,0,0,-5.166666666666671,19,24.166666666666686,0,p1
gen9randombattle-2396109737,6,81.0,7.461009761866464,1590,265.0,6,6,3,536.6666666666666,102.74023338281629,400,670,3,2,6,82.33333333333333,1.1055415967851334,1670,278.3333333333333,6,5,2,400.0,0.0,400,400,0,0,-4,2,6,0,0,-1.3333333333333286,-80,136.66666666666663,0,p1
gen9randombattle-2401320246,5,87.8,4.1182520563948,1305,261.0,5,2,0,415.4,30.799999999999997,400,477,0,0,5,81.8,4.308131845707604,1308,261.6,5,5,2,456.0,78.38367176906169,400,600,1,1,0,0,0,0,0,6.0,-3,-40.60000000000002,0,p1
gen9randombattle-2400168395,4,86.75,1.6393596310755,1204,301.0,4,3,1,420.0,34.64101615137755,400,480,0,0,4,80.0,6.782329983125268,1035,258.75,4,5,2,550.0,121.2435565298214,400,720,2,1,1,2,1,0,0,6.75,169,-130.0,0,p1
gen9randombattle-2394900978,6,86.5,3.905124837953327,1593,265.5,6,4,0,417.0,28.34313555930842,400,477,0,0,6,83.33333333333333,9.030811456096044,1683,280.5,6,4,2,464.1666666666667,106.78704145270727,400,690,1,0,1,3,2,0,0,3.1666666666666714,-90,-47.166666666666686,0,p2
gen9randombattle-2396538428,6,83.5,3.4034296427770228,1603,267.1666666666667,6,5,2,452.5,76.58056759605098,400,590,1,0,6,88.5,5.766281297335398,1665,277.5,6,3,1,420.0,44.721359549995796,400,520,0,0,0,0,0,0,0,-5.0,-62,32.5,0,p1
gen9randombattle-2401674855,4,79.0,3.24037034920393,1030,257.5,4,3,0,457.75,62.69120751748207,400,550,0,0,5,80.0,4.560701700396552,1378,275.6,5,4,1,478.0,71.9444229944198,400,570,0,0,0,0,0,0,0,-1.0,-348,-20.25,1,p1
gen9randombattle-2396851417,6,84.83333333333333,5.145116346811045,1663,277.1666666666667,6,3,1,428.3333333333333,63.355259362494046,400,570,0,0,6,85.0,6.191391873668904,1593,265.5,6,6,3,435.1666666666667,50.99155703534546,400,525,0,0,-1,5,6,0,0,-0.1666666666666714,70,-6.833333333333371,0,p2
gen9randombattle-2391848209,3,83.33333333333333,5.90668171555645,873,291.0,3,3,1,450.0,70.71067811865476,400,550,0,0,1,76.0,0.0,247,247.0,1,1,0,400.0,0.0,400,400,0,0,1,1,0,0,0,7.333333333333329,626,50.0,2,p2
gen9randombattle-2394278963,2,72.0,0.0,528,264.0,2,3,1,495.0,95.0,400,590,1,0,1,79.0,0.0,264,264.0,1,2,1,530.0,0.0,530,530,0,0,-2,0,2,0,0,-7.0,264,-35.0,1,p2
gen9randombattle-2401670636,5,83.2,2.7856776554368237,1412,282.4,5,4,1,430.0,60.0,400,550,0,0,6,80.6,6.651315659326356,1580,263.3333333333333,6,3,1,485.0,125.92987466575727,400,720,2,0,3,5,2,0,0,2.6000000000000085,-168,-55.0,1,p2
gen9randombattle-2392471667,6,83.0,2.449489742783178,1672,278.6666666666667,6,3,1,421.6666666666667,48.448139512495445,400,530,0,0,5,84.8,3.3105890714493698,1392,278.4,5,1,0,400.0,0.0,400,400,0,0,5,5,0,0,0,-1.7999999999999972,280,21.666666666666686,1,p2
gen9randombattle-2396594936,6,82.16666666666667,7.174414416676961,1670,278.3333333333333,6,4,1,520.0,126.49110640673517,400,720,3,2,6,79.5,5.155902766086006,1702,283.6666666666667,6,5,1,487.5,104.95038510331123,400,690,1,0,-6,1,7,0,0,2.6666666666666714,-32,32.5,0,p1
gen9randombattle-2399722675,6,85.33333333333333,1.7950549357115013,1920,320.0,6,3,1,432.5,47.762432936357,400,520,0,0,5,89.6,3.9293765408777004,1454,290.8,5,2,0,416.0,32.0,400,480,0,0,0,0,0,0,0,-4.266666666666666,466,16.5,1,p2
gen9randombattle-2395999388,6,87.33333333333333,5.436502143433364,1656,276.0,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,6,82.66666666666667,8.806563209081938,1851,308.5,6,5,2,461.6666666666667,100.0694203485205,400,670,1,0,-1,1,2,0,0,4.666666666666657,-195,-28.33333333333337,0,p2
gen9randombattle-2396287266,3,82.66666666666667,0.9428090415820634,832,277.3333333333333,3,2,0,460.0,84.8528137423857,400,580,1,0,6,82.83333333333333,4.13991411612474,1629,271.5,6,5,1,457.5,66.19101147436864,400,555,0,0,-1,0,1,0,0,-0.1666666666666572,-797,2.5,3,p1
gen9randombattle-2401749126,6,80.83333333333333,6.568020165079344,1636,272.6666666666667,6,3,1,445.0,100.62305898749054,400,670,1,0,6,84.16666666666667,5.580223014261069,1659,276.5,6,3,1,423.3333333333333,52.17491947499509,400,540,0,0,1,1,0,0,0,-3.333333333333343,-23,21.666666666666686,0,p2
gen9randombattle-2399134299,4,83.25,7.258615570478987,1142,285.5,4,5,2,521.25,101.5120066790131,400,680,1,0,6,90.0,7.483314773547883,1697,282.8333333333333,6,5,2,443.3333333333333,70.39570693980959,400,590,1,0,1,3,2,0,0,-6.75,-555,77.91666666666669,2,p2
gen9randombattle-2398763204,4,85.0,3.3166247903554,1078,269.5,4,1,0,400.0,0.0,400,400,0,0,3,80.33333333333333,5.792715732327588,795,265.0,3,4,1,495.0,81.95527235429498,400,600,1,1,0,0,0,0,0,4.666666666666671,283,-95.0,1,p2
gen9randombattle-2391780266,6,82.66666666666667,3.197221015541813,1671,278.5,6,1,0,400.0,0.0,400,400,0,0,6,83.83333333333333,5.927806414592913,1549,258.1666666666667,6,6,2,483.3333333333333,89.75274678557506,400,600,2,2,0,0,0,0,0,-1.1666666666666572,122,-83.33333333333331,0,p1
gen9randombattle-2391576370,6,83.0,5.41602560309064,1691,281.8333333333333,6,5,2,450.0,71.64728420068225,400,570,0,0,5,84.0,6.29285308902091,1522,304.4,5,4,1,455.6,75.34878897500609,400,590,1,0,-2,1,3,0,0,-1.0,169,-5.600000000000023,1,p2
gen9randombattle-2393829654,4,81.5,5.408326913195984,1099,274.75,4,3,1,450.0,86.60254037844386,400,600,1,1,6,82.16666666666667,3.131382371342656,2070,345.0,6,4,1,452.5,76.58056759605098,400,590,1,0,-1,1,2,0,0,-0.6666666666666714,-971,-2.5,2,p1
gen9randombattle-2402506689,4,82.0,2.7386127875258306,1048,262.0,4,5,2,433.5,58.023702053557386,400,534,0,0,5,82.0,4.33589667773576,1454,290.8,4,4,1,422.8,27.92418306772823,400,457,0,0,0,3,3,0,0,0.0,-406,10.699999999999989,1,p1
gen9randombattle-2393500002,5,84.2,5.30659966456864,1460,292.0,5,5,2,474.0,91.12628599915614,400,600,1,1,6,80.66666666666667,7.039570693980959,1700,283.3333333333333,6,5,2,530.0,134.5362404707371,400,720,3,1,-1,2,3,0,0,3.5333333333333314,-240,-56.0,1,p1
gen9randombattle-2399297582,3,79.33333333333333,5.2493385826745405,750,250.0,3,3,1,463.3333333333333,89.56685895029602,400,590,1,0,5,79.4,3.6660605559646724,1407,281.4,5,5,2,440.0,80.0,400,600,1,1,0,1,1,0,0,-0.06666666666667709,-657,23.333333333333314,2,p1
gen9randombattle-2394330099,6,81.83333333333333,7.057305119913376,1708,284.6666666666667,6,5,2,524.6666666666666,111.96229524065481,400,720,2,1,6,84.66666666666667,5.90668171555645,1572,262.0,6,4,3,450.0,51.07184482014854,400,520,0,0,-1,2,3,0,0,-2.833333333333343,136,74.66666666666663,0,p1
gen9randombattle-2401148735,5,81.4,4.673328578219168,1402,280.4,5,6,3,501.0,66.51315659326356,400,590,1,0,6,85.16666666666667,6.361778227997438,1670,278.3333333333333,6,3,1,486.6666666666667,127.36648783028532,400,720,2,1,1,2,1,0,0,-3.7666666666666657,-268,14.333333333333314,1,p1
gen9randombattle-2396453403,3,84.0,5.0990195135927845,945,315.0,3,3,1,423.3333333333333,32.99831645537222,400,470,0,0,1,95.0,0.0,258,258.0,1,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-11.0,687,23.333333333333314,2,p2
gen9randombattle-2398417137,6,83.66666666666667,5.734883511361751,1678,279.6666666666667,6,5,2,438.3333333333333,54.89889697333535,400,530,0,0,6,79.8,2.3151673805580453,1744,290.6666666666667,6,5,2,467.6666666666667,76.5977951524861,400,600,1,1,4,6,2,0,0,3.8666666666666742,-66,-29.33333333333337,0,p1
gen9randombattle-2397048951,6,83.66666666666667,7.203394261658103,1683,280.5,6,6,2,472.6666666666667,99.80592278127696,400,680,1,0,6,82.0,8.563488385776752,1683,280.5,6,8,4,507.3333333333333,91.77266598624135,400,670,1,0,-4,3,7,0,0,1.6666666666666714,0,-34.66666666666663,0,p2
gen9randombattle-2394387037,6,86.16666666666667,5.273097339852125,1706,284.3333333333333,6,2,0,408.3333333333333,18.633899812498246,400,450,0,0,3,86.33333333333333,5.557777333511022,940,313.3333333333333,3,3,1,410.0,14.142135623730951,400,430,0,0,-1,0,1,0,0,-0.1666666666666572,766,-1.6666666666666856,3,p2
gen9randombattle-2399700644,6,82.83333333333333,4.487637339278753,1557,259.5,6,4,1,466.6666666666667,94.28090415820634,400,600,2,2,6,81.33333333333333,3.7267799624996494,1596,266.0,6,3,1,453.3333333333333,75.64537145273478,400,570,0,0,1,1,0,0,0,1.5,-39,13.333333333333371,0,p1
gen9randombattle-2401653174,6,85.33333333333333,5.7638721552635275,1701,283.5,6,4,1,448.3333333333333,75.36946036396675,400,600,1,1,6,82.5,4.232808366400098,1574,262.3333333333333,6,3,1,425.0,55.90169943749474,400,550,0,0,2,2,0,0,0,2.8333333333333286,127,23.333333333333314,0,p1
gen9randombattle-2391779306,6,86.66666666666667,3.901566636906542,1836,306.0,6,2,0,433.3333333333333,74.53559924999298,400,600,1,1,6,82.5,6.751543033509698,1863,310.5,6,3,1,466.6666666666667,104.98677165349082,400,680,1,0,0,0,0,0,0,4.166666666666671,-27,-33.33333333333337,0,p1
gen9randombattle-2393253289,3,86.66666666666667,1.8856180831641267,828,276.0,3,4,1,453.3333333333333,37.712361663282536,400,480,0,0,3,86.66666666666667,2.6246692913372702,824,274.6666666666667,3,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,0.0,4,53.333333333333314,0,p2
gen9randombattle-2392002096,6,76.66666666666667,4.346134936801766,1577,262.8333333333333,6,9,4,556.6666666666666,83.04951668867328,400,670,3,1,6,84.33333333333333,6.724747000610672,1987,331.1666666666667,6,6,3,444.6666666666667,45.117131508503014,400,500,0,0,0,8,8,0,0,-7.666666666666657,-410,111.99999999999994,0,p2
gen9randombattle-2398693187,6,85.0,1.9148542155126762,1801,300.1666666666667,6,3,1,420.0,44.721359549995796,400,520,0,0,4,81.5,2.8722813232690143,1040,260.0,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,3.5,761,20.0,2,p2
gen9randombattle-2393910557,4,80.75,1.920286436967152,1003,250.75,4,5,2,466.25,71.35956488096042,400,570,0,0,4,84.0,3.082207001484488,1181,295.25,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-3.25,-178,66.25,0,p1
gen9randombattle-2393872479,5,85.6,4.029888335921977,1545,309.0,5,2,0,426.0,52.0,400,530,0,0,6,85.5,4.5,1524,254.0,6,4,1,437.5,73.24331596352894,400,600,1,1,0,0,0,0,0,0.09999999999999432,21,-11.5,1,p2
gen9randombattle-2391696831,2,85.5,1.5,692,346.0,2,1,0,400.0,0.0,400,400,0,0,2,79.0,10.0,604,302.0,2,3,1,545.0,145.0,400,690,1,0,0,0,0,0,0,6.5,88,-145.0,0,p1
gen9randombattle-2399102569,5,81.8,5.491812087098393,1425,285.0,5,6,2,488.0,79.84985911070852,400,600,1,1,4,85.75,5.494315243958978,1199,299.75,4,4,1,380.0,34.64101615137755,320,400,0,0,1,3,2,0,0,-3.950000000000003,226,108.0,1,p2
gen9randombattle-2392940531,4,81.33333333333333,7.760297817881877,1146,286.5,4,3,1,470.0,121.2435565298214,400,680,1,0,6,82.66666666666667,3.144660377352201,1699,283.1666666666667,6,6,2,485.5,71.09559292483138,400,600,1,1,1,3,2,0,0,-1.3333333333333428,-553,-15.5,2,p1
gen9randombattle-2391620852,6,86.0,4.864839839775475,1612,268.6666666666667,6,6,2,446.1666666666667,74.32006608058299,400,600,1,1,4,89.0,3.9370039370059056,1227,306.75,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-3.0,385,46.166666666666686,2,p1
gen9randombattle-2401578646,5,82.6,6.651315659326356,1400,280.0,5,4,2,424.0,48.0,400,520,0,0,6,88.16666666666667,4.099457958749615,1577,262.8333333333333,5,3,1,412.5,27.95084971874737,400,475,0,0,7,7,0,0,0,-5.566666666666677,-177,11.5,1,p2
gen9randombattle-2399938269,5,83.6,4.079215610874228,1328,265.6,5,2,0,440.0,80.0,400,600,1,1,6,83.66666666666667,7.11024300256718,1584,264.0,6,6,3,488.3333333333333,69.6219952473514,400,570,0,0,1,1,0,0,0,-0.06666666666667709,-256,-48.333333333333314,1,p1
gen9randombattle-2396921144,6,80.33333333333333,6.774133810967191,1745,290.8333333333333,6,6,3,533.3333333333334,101.5983376941878,400,680,2,0,6,82.0,2.309401076758503,1578,263.0,6,1,0,400.0,0.0,400,400,0,0,6,6,0,0,0,-1.6666666666666714,167,133.33333333333337,0,p1
gen9randombattle-2400779896,6,85.5,3.547299442298794,1602,267.0,6,5,2,430.8333333333333,43.628800375694745,400,495,0,0,6,85.66666666666667,4.422166387140534,1754,292.3333333333333,6,5,3,448.1666666666667,50.300485970702994,400,520,0,0,2,3,1,0,0,-0.1666666666666714,-152,-17.33333333333337,0,p2
gen9randombattle-2399387634,6,81.66666666666667,5.878397362849466,1618,269.6666666666667,6,6,3,486.6666666666667,87.87617550976046,400,600,1,1,5,79.4,4.029888335921977,1317,263.4,5,7,3,471.2,70.1837588050113,400,590,1,0,-1,4,5,0,0,2.2666666666666657,301,15.466666666666697,1,p2
gen9randombattle-2391127774,6,85.0,4.83045891539648,1577,262.8333333333333,6,5,1,446.6666666666667,74.53559924999298,400,600,1,1,5,80.0,6.519202405202649,1442,288.4,5,5,1,478.2,106.73780960840446,400,670,1,0,0,3,3,0,0,5.0,135,-31.533333333333303,1,p2
gen9randombattle-2394555128,3,84.66666666666667,6.342099196813483,833,277.6666666666667,3,1,0,400.0,0.0,400,400,0,0,4,81.5,3.278719262151,1075,268.75,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,3.1666666666666714,-242,0.0,1,p2
gen9randombattle-2394192232,6,82.5,5.880759588125784,1635,272.5,6,5,2,433.3333333333333,74.53559924999298,400,600,1,1,6,81.0,7.302967433402215,1716,286.0,6,6,3,474.5,106.3700302403517,400,680,1,0,-1,1,2,0,0,1.5,-81,-41.166666666666686,0,p2
gen9randombattle-2400310351,6,84.5,7.135591542869215,1603,267.1666666666667,6,3,0,460.0,102.63202878893769,400,680,1,0,6,89.5,3.685557397915997,1781,296.8333333333333,6,3,1,413.0,29.068883707497267,400,478,0,0,0,0,0,0,0,-5.0,-178,47.0,0,p1
gen9randombattle-2402089824,6,86.16666666666667,5.785518319236593,1723,287.1666666666667,6,3,1,425.0,55.90169943749474,400,550,0,0,5,87.0,3.03315017762062,1493,298.6,5,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-0.8333333333333286,230,25.0,1,p2
